"post_id","tieu_de_bai_viet","link_bai_viet","noi_dung_comment"
"DZXF-Y2Dr-F","Lý do t không thể làm giáo viên mầm non :)))) Translate 1.9K Top View activityView activity","https://www.threads.com/@jenny._.tnht/post/DZXF-Y2Dr-F","Coi tới tập này mỏ t dựt gòi:)))))má thật sự nó cứ nheo nheo😞 tui thương thầy cô dạy mầm non vs tiểu học, dm cảm giác cái tai họ tối về phải ngoáy liên tục í, nó ồn kinh"
"DZXF-Y2Dr-F","Lý do t không thể làm giáo viên mầm non :)))) Translate 1.9K Top View activityView activity","https://www.threads.com/@jenny._.tnht/post/DZXF-Y2Dr-F","😆😆😆"
"DZXF-Y2Dr-F","Lý do t không thể làm giáo viên mầm non :)))) Translate 1.9K Top View activityView activity","https://www.threads.com/@jenny._.tnht/post/DZXF-Y2Dr-F","🤣🤣🤣 e xin tên phim với ạ"
"DZXF-Y2Dr-F","Lý do t không thể làm giáo viên mầm non :)))) Translate 1.9K Top View activityView activity","https://www.threads.com/@jenny._.tnht/post/DZXF-Y2Dr-F","· Phim Bài học đáng đời, phim đáng xem lắm ý"
"DZXF-Y2Dr-F","Lý do t không thể làm giáo viên mầm non :)))) Translate 1.9K Top View activityView activity","https://www.threads.com/@jenny._.tnht/post/DZXF-Y2Dr-F","· Phim Bài học đáng đời đó bạn 😊"
"DZXF-Y2Dr-F","Lý do t không thể làm giáo viên mầm non :)))) Translate 1.9K Top View activityView activity","https://www.threads.com/@jenny._.tnht/post/DZXF-Y2Dr-F","🤣cười"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Profile"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Nếu t nhớ là Hnhu chỉ có 2 gtinh th mà huhuuu"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","T tưởng trans là thay đổi bản dạng giới chứ nhỉ"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Dr á"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Còn liên giới tính nữa mà nhờ"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Hong má, sai khái niệm rồi. Giới tính (sex) thì chỉ có 2 (male vaf female) riêng một vài khu vực có khái niệm liên giới tính (intersex) nhưng chưa được giới sinh học công nhận rộng rãi như một giới tính chính thức. Thứ nhiều hơn 2 là giới (gender) như men, women, genderfluid, agender, bigender, non - binary, genderqueer,… Vì các thuật ngữ chuyển giới (transgender) được ra đời khá sớm khi các kiến thức và khái niệm liên quan chưa được phổ biến nên có thể dẫn đến nhầm gender là giới tính sinh học"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Con trai cắt cu là con trai cắt cu Còn gái gắn cu là con gái gắn cu"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","V á hả"
"DZXJfvUEoMi","phụ nữ chuyển giới là phụ nữ đàn ông chuyển giới là đàn ông giới tính k chỉ có 2 lần trc t đếm hình như có cả tỉ iu mn stay trans #transbomaydi Translate Top V…","https://www.threads.com/@doiicetannat/post/DZXJfvUEoMi","Giới tính thì có 3 Bản dạng giới mới có nhìu nha"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","Profile"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","Mong bạn vừa có việc tốt vừa có ghệ xịn ạ"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","· Cảm ơn bạn nhiều"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","Là bn từ trai sang gái hay gái sang trai?"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","M cũng ước suốt hơn 20 năm rồi h chỉ mong có tiền chứ hết hi vọng ai yêu rồi 😔"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","·"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","Ỏ hình này bà tự vẽ hỏ, bó hoa cute, give bunny a hug 🫂"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","· Lụm đó b"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","· Cảm ơn bạn"
"DZXhjrHgS0-","Làm con gái chuyển giới vô vọng vãi...","https://www.threads.com/@eviedabunny/post/DZXhjrHgS0-","· Có gì đâu :""] Mình cũng thụt lùi với mấy bạn = tuổi lắm"
"DZ_klb4E8lO","học ngoại ngữ Có ai học song song hai thứ tiếng chưa ạ?","https://www.threads.com/@l.thao98/post/DZ_klb4E8lO","Profile"
"DZ_klb4E8lO","học ngoại ngữ Có ai học song song hai thứ tiếng chưa ạ?","https://www.threads.com/@l.thao98/post/DZ_klb4E8lO","Học song song hai thứ tiếng lúc đầu dễ bị loạn từ vựng lắm bác ơi. Mình nên tập trung học vững một bên trước rồi hãy học tiếp bên kia nha."
"DZ_klb4E8lO","học ngoại ngữ Có ai học song song hai thứ tiếng chưa ạ?","https://www.threads.com/@l.thao98/post/DZ_klb4E8lO","Nhân dịp đang chờ xét tn và cbi thất nghiệp thì t đang ôn lại tiếng Hàn, học tiếng Thái và chuẩn bị học lại tiếng Anh, khó đin nhưng mà kieue học riết cũng học 1 nhớ được khoảng 2,3 phần cũng vui, ví dụ như thay vì note nghĩa từ bằng tiếng Việt không thì t sẽ note bằng tiếng Anh hoặc Hàn hoặc cả hai, cũng thú zị"
"DZ_klb4E8lO","học ngoại ngữ Có ai học song song hai thứ tiếng chưa ạ?","https://www.threads.com/@l.thao98/post/DZ_klb4E8lO","Tui học song song tiếng anh với tiếng pháp, lúc đầu cũng hơi nản tại phần pháp âm khá dể nhằm với nhau, nhưng mà sau giai đoạn đó thì tiếp thu nhanh hơn lắm, tui học xen kẻ 1 tuần, rồi ôn xen kẻ nữa tuần sau, rùi tiếp tục dị á. Chúc bà sớm đạt được mục tiêu nè"
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Profile"
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Bài thơ Những chiếc lá của Nguyễn Đình Thi là một câu chuyện giản dị về những chiếc lá cuối mùa nhưng lại gợi mở nhiều suy ngẫm sâu sắc về cuộc đời.Dưới góc nhìn triết lý phương Đông, đặc biệt là Phật giáo, tác phẩm không chỉ thể hiện quy luật vô thường của vạn vật mà còn ca ngợi ý nghĩa của sự cống hiến và tinh thần sống vì người khác. Mở đầu bài thơ là khung cảnh mùa đông lạnh giá với những chiếc lá đã “nâu, đen, rách quăn queo” nằm trên mặt cỏ."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Trước đó, chúng từng xanh biếc trong mùa xuân, tỏa bóng mát vào mùa hè và nhuộm vàng không gian mùa thu. Sự thay đổi ấy phản ánh quy luật vô thường - một tư tưởng quan trọng của Phật giáo. Mọi sự vật đều vận động, biến đổi và không tồn tại mãi trong một trạng thái cố định. Từ xanh tươi đến úa tàn là hành trình tự nhiên của chiếc lá, cũng như sinh - lão - bệnh - tử là quy luật của đời người."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Qua hình ảnh ấy, nhà thơ giúp người đọc nhận ra rằng sự đổi thay không phải là điều đáng sợ mà là bản chất của cuộc sống. Tuy nhiên, giá trị của chiếc lá không nằm ở vẻ ngoài khi còn xanh tốt hay lúc đã úa tàn, mà nằm ở những gì nó đã cống hiến. Lá từng đón đàn chim về làm tổ, che mát cho người đi đường giữa trưa hè nóng bức và tô điểm cho những cuộc hẹn hò mùa thu. Dù cuối cùng bị gió bắc cuốn xuống đất, chúng vẫn có thể nhìn lại cuộc đời mình với sự thanh thản."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Điều đó gợi đến quan niệm Phật giáo về một đời sống ý nghĩa: con người không sống chỉ cho bản thân mà cần biết yêu thương, sẻ chia và đem lại lợi ích tích cực cho người khác. Giá trị của một đời người được đo bằng những điều tốt đẹp đã trao đi chứ không phải những gì giữ lại cho riêng mình. Ý nghĩa nhân văn của bài thơ được thể hiện rõ nhất ở phần cuối. Những chiếc lá tưởng như vô dụng lại được một chú bé nghèo gom về nhóm bếp nấu cơm chờ mẹ đi làm về."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Chi tiết này làm sáng tỏ tư tưởng duyên khởi trong hệ tư tưởng triết học Phật giáo. Không có sự vật nào tồn tại riêng lẻ; mọi thứ đều liên hệ và tạo nên giá trị cho nhau. Lá rụng không phải là dấu chấm hết mà là khởi đầu của một vai trò mới. Từ chiếc lá khô trở thành ngọn lửa ấm áp, từ ngọn lửa tạo nên bữa cơm gia đình, chiếc lá tiếp tục mang lại sự sống và hạnh phúc cho người khác. Đặc biệt, tiếng reo vui của những chiếc lá ở cuối bài thơ cho thấy niềm hạnh phúc của sự cho đi."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Trong tinh thần Phật giáo, niềm vui chân thật không đến từ việc sở hữu mà đến từ việc phụng sự và cống hiến. Dù đã rời cành và mất đi hình hài ban đầu, những chiếc lá vẫn tìm thấy ý nghĩa tồn tại của mình khi góp phần sưởi ấm một mái nhà nghèo. Với hình ảnh gần gũi và giọng thơ giàu cảm xúc, Nguyễn Đình Thi đã gửi gắm bài học sâu sắc về cuộc sống. Dưới góc nhìn Phật học, Những chiếc lá là lời nhắc nhở con người hãy chấp nhận quy luật vô thường, sống thiện lành và biết trao đi yêu thương."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","Bởi giá trị đích thực của cuộc đời không nằm ở việc tồn tại bao lâu mà ở việc ta đã mang lại điều tốt đẹp gì cho người khác."
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","quan niệm của PG cũng rất phù hợp về sự thay đổi biến hoá của mọi sự và tinh thần tận hiến, khiêm nhường sâu sắc"
"DZbujPoktwJ","""Đặt tác phẩm trong hệ quy chiếu của triết học Phật giáo, người đọc có thể nhận ra những suy tư về bản chất tồn tại và quy luật của cuộc sống"".","https://www.threads.com/@drliam_dong2609/post/DZbujPoktwJ","· quá đúng luôn :3"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","Profile"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","Dear SGD Bắc Ninh: Đừng gieo tương tư nữa,mang ngay điểm đến đây cho chúng tôi, 2kar11 thực sự nổi giận rồi đó nhé."
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","15 ná"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","· Trc ngày 15 mò"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","v hỏ"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","Ủ hoài mốc điểm rồi sở ơi"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","khả lăng năm sau"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","· Hả"
"DZdQBtDk1LH","LIỆU HÔM NAY HAY NGÀY MAI CÓ ĐIỂM VẬY BẮC NINH???","https://www.threads.com/@_lanhuong_2709/post/DZdQBtDk1LH","năm sau khéo có điểm😋"
"DZebL_aE0jE","Sao ở miền Tây dễ chịu quá v, ăn m cần mời luôn, ở nhà t lỡ mời thiếu cũng bị chửi, mời sai thứ tự cũng bị chửi Translate 1/2 3.9K Top View activityView activi…","https://www.threads.com/@zuppp_ii/post/DZebL_aE0jE","Profile"
"DZebL_aE0jE","Sao ở miền Tây dễ chịu quá v, ăn m cần mời luôn, ở nhà t lỡ mời thiếu cũng bị chửi, mời sai thứ tự cũng bị chửi Translate 1/2 3.9K Top View activityView activi…","https://www.threads.com/@zuppp_ii/post/DZebL_aE0jE","Bài đang viral nên tui ké, có ai trade truyện khônggg threads.com/@zupp… Post not available"
